,geography,stratum,date,organism,resistance_pct,series_id,model_region,prescribing_rate
3221,West Midlands,Amikacin,2021-08-01,P-aeruginosa,0.95,P-aeruginosa__Amikacin__West Midlands,Midlands,1.3
3222,East Midlands,Carbapenems,2021-08-01,P-aeruginosa,4.26,P-aeruginosa__Carbapenems__East Midlands,Midlands,1.3
3223,West Midlands,Carbapenems,2021-08-01,P-aeruginosa,8.21,P-aeruginosa__Carbapenems__West Midlands,Midlands,1.3
3224,East Midlands,Ceftazidime,2021-08-01,P-aeruginosa,6.67,P-aeruginosa__Ceftazidime__East Midlands,Midlands,1.3
3225,West Midlands,Ceftazidime,2021-08-01,P-aeruginosa,3.03,P-aeruginosa__Ceftazidime__West Midlands,Midlands,1.3
3226,East Midlands,Ciprofloxacin,2021-08-01,P-aeruginosa,8.42,P-aeruginosa__Ciprofloxacin__East Midlands,Midlands,1.3
3227,West Midlands,Ciprofloxacin,2021-08-01,P-aeruginosa,5.3,P-aeruginosa__Ciprofloxacin__West Midlands,Midlands,1.3
3228,East Midlands,Piperacillin with tazobactam,2021-08-01,P-aeruginosa,6.32,P-aeruginosa__Piperacillin with tazobactam__East Midlands,Midlands,1.3
3229,West Midlands,Piperacillin with tazobactam,2021-08-01,P-aeruginosa,6.77,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.3
3230,East Midlands,Macrolides,2021-08-01,S-pneumoniae,6.52,S-pneumoniae__Macrolides__East Midlands,Midlands,1.3
3231,West Midlands,Macrolides,2021-08-01,S-pneumoniae,7.69,S-pneumoniae__Macrolides__West Midlands,Midlands,1.3
3232,East Midlands,Penicillin,2021-08-01,S-pneumoniae,0.0,S-pneumoniae__Penicillin__East Midlands,Midlands,1.3
3233,West Midlands,Penicillin,2021-08-01,S-pneumoniae,1.59,S-pneumoniae__Penicillin__West Midlands,Midlands,1.3
3234,East Midlands,Glycopeptides,2021-08-01,e-faecalis,2.29,e-faecalis__Glycopeptides__East Midlands,Midlands,1.3
3235,West Midlands,Glycopeptides,2021-08-01,e-faecalis,1.18,e-faecalis__Glycopeptides__West Midlands,Midlands,1.3
3236,East Midlands,Glycopeptides,2021-08-01,e-faecium,6.19,e-faecium__Glycopeptides__East Midlands,Midlands,1.3
3237,West Midlands,Glycopeptides,2021-08-01,e-faecium,6.9,e-faecium__Glycopeptides__West Midlands,Midlands,1.3
3238,East Midlands,Amikacin,2021-09-01,E-coli,1.85,E-coli__Amikacin__East Midlands,Midlands,1.31
3239,West Midlands,Amikacin,2021-09-01,E-coli,1.01,E-coli__Amikacin__West Midlands,Midlands,1.31
3240,East Midlands,Carbapenems,2021-09-01,E-coli,0.23,E-coli__Carbapenems__East Midlands,Midlands,1.31
3241,West Midlands,Carbapenems,2021-09-01,E-coli,0.31,E-coli__Carbapenems__West Midlands,Midlands,1.31
3242,East Midlands,Ciprofloxacin,2021-09-01,E-coli,13.4,E-coli__Ciprofloxacin__East Midlands,Midlands,1.31
3243,West Midlands,Ciprofloxacin,2021-09-01,E-coli,15.77,E-coli__Ciprofloxacin__West Midlands,Midlands,1.31
3244,East Midlands,Co-amoxiclav,2021-09-01,E-coli,34.97,E-coli__Co-amoxiclav__East Midlands,Midlands,1.31
3245,West Midlands,Co-amoxiclav,2021-09-01,E-coli,42.9,E-coli__Co-amoxiclav__West Midlands,Midlands,1.31
3246,East Midlands,Gentamicin,2021-09-01,E-coli,6.41,E-coli__Gentamicin__East Midlands,Midlands,1.31
3247,West Midlands,Gentamicin,2021-09-01,E-coli,8.68,E-coli__Gentamicin__West Midlands,Midlands,1.31
3248,East Midlands,Piperacillin with tazobactam,2021-09-01,E-coli,8.6,E-coli__Piperacillin with tazobactam__East Midlands,Midlands,1.31
3249,West Midlands,Piperacillin with tazobactam,2021-09-01,E-coli,11.27,E-coli__Piperacillin with tazobactam__West Midlands,Midlands,1.31
3250,East Midlands,Third Generation Cephalosporins,2021-09-01,E-coli,12.54,E-coli__Third Generation Cephalosporins__East Midlands,Midlands,1.31
3251,West Midlands,Third Generation Cephalosporins,2021-09-01,E-coli,10.69,E-coli__Third Generation Cephalosporins__West Midlands,Midlands,1.31
3252,East Midlands,Amikacin,2021-09-01,K-pneumoniae,2.68,K-pneumoniae__Amikacin__East Midlands,Midlands,1.31
3253,West Midlands,Amikacin,2021-09-01,K-pneumoniae,1.04,K-pneumoniae__Amikacin__West Midlands,Midlands,1.31
3254,East Midlands,Carbapenems,2021-09-01,K-pneumoniae,1.46,K-pneumoniae__Carbapenems__East Midlands,Midlands,1.31
3255,West Midlands,Carbapenems,2021-09-01,K-pneumoniae,0.5,K-pneumoniae__Carbapenems__West Midlands,Midlands,1.31
3256,East Midlands,Ciprofloxacin,2021-09-01,K-pneumoniae,9.4,K-pneumoniae__Ciprofloxacin__East Midlands,Midlands,1.31
3257,West Midlands,Ciprofloxacin,2021-09-01,K-pneumoniae,9.28,K-pneumoniae__Ciprofloxacin__West Midlands,Midlands,1.31
3258,East Midlands,Co-amoxiclav,2021-09-01,K-pneumoniae,22.82,K-pneumoniae__Co-amoxiclav__East Midlands,Midlands,1.31
3259,West Midlands,Co-amoxiclav,2021-09-01,K-pneumoniae,22.34,K-pneumoniae__Co-amoxiclav__West Midlands,Midlands,1.31
3260,East Midlands,Gentamicin,2021-09-01,K-pneumoniae,5.3,K-pneumoniae__Gentamicin__East Midlands,Midlands,1.31
3261,West Midlands,Gentamicin,2021-09-01,K-pneumoniae,5.61,K-pneumoniae__Gentamicin__West Midlands,Midlands,1.31
3262,East Midlands,Piperacillin with tazobactam,2021-09-01,K-pneumoniae,11.45,K-pneumoniae__Piperacillin with tazobactam__East Midlands,Midlands,1.31
3263,West Midlands,Piperacillin with tazobactam,2021-09-01,K-pneumoniae,13.64,K-pneumoniae__Piperacillin with tazobactam__West Midlands,Midlands,1.31
3264,East Midlands,Third Generation Cephalosporins,2021-09-01,K-pneumoniae,9.46,K-pneumoniae__Third Generation Cephalosporins__East Midlands,Midlands,1.31
3265,West Midlands,Third Generation Cephalosporins,2021-09-01,K-pneumoniae,8.96,K-pneumoniae__Third Generation Cephalosporins__West Midlands,Midlands,1.31
3266,East Midlands,Amikacin,2021-09-01,P-aeruginosa,1.43,P-aeruginosa__Amikacin__East Midlands,Midlands,1.31
3267,West Midlands,Amikacin,2021-09-01,P-aeruginosa,1.79,P-aeruginosa__Amikacin__West Midlands,Midlands,1.31
3268,East Midlands,Carbapenems,2021-09-01,P-aeruginosa,5.1,P-aeruginosa__Carbapenems__East Midlands,Midlands,1.31
3269,West Midlands,Carbapenems,2021-09-01,P-aeruginosa,9.86,P-aeruginosa__Carbapenems__West Midlands,Midlands,1.31
3270,East Midlands,Ceftazidime,2021-09-01,P-aeruginosa,6.25,P-aeruginosa__Ceftazidime__East Midlands,Midlands,1.31
3271,West Midlands,Ceftazidime,2021-09-01,P-aeruginosa,2.92,P-aeruginosa__Ceftazidime__West Midlands,Midlands,1.31
3272,East Midlands,Ciprofloxacin,2021-09-01,P-aeruginosa,8.08,P-aeruginosa__Ciprofloxacin__East Midlands,Midlands,1.31
3273,West Midlands,Ciprofloxacin,2021-09-01,P-aeruginosa,4.32,P-aeruginosa__Ciprofloxacin__West Midlands,Midlands,1.31
3274,East Midlands,Piperacillin with tazobactam,2021-09-01,P-aeruginosa,6.0,P-aeruginosa__Piperacillin with tazobactam__East Midlands,Midlands,1.31
3275,West Midlands,Piperacillin with tazobactam,2021-09-01,P-aeruginosa,5.0,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.31
3276,East Midlands,Macrolides,2021-09-01,S-pneumoniae,5.71,S-pneumoniae__Macrolides__East Midlands,Midlands,1.31
3277,West Midlands,Macrolides,2021-09-01,S-pneumoniae,8.33,S-pneumoniae__Macrolides__West Midlands,Midlands,1.31
3278,East Midlands,Penicillin,2021-09-01,S-pneumoniae,0.0,S-pneumoniae__Penicillin__East Midlands,Midlands,1.31
3279,West Midlands,Penicillin,2021-09-01,S-pneumoniae,0.0,S-pneumoniae__Penicillin__West Midlands,Midlands,1.31
3280,East Midlands,Glycopeptides,2021-09-01,e-faecalis,3.12,e-faecalis__Glycopeptides__East Midlands,Midlands,1.31
3281,West Midlands,Glycopeptides,2021-09-01,e-faecalis,0.95,e-faecalis__Glycopeptides__West Midlands,Midlands,1.31
3282,East Midlands,Glycopeptides,2021-09-01,e-faecium,9.47,e-faecium__Glycopeptides__East Midlands,Midlands,1.31
3283,West Midlands,Glycopeptides,2021-09-01,e-faecium,11.84,e-faecium__Glycopeptides__West Midlands,Midlands,1.31
3284,East Midlands,Amikacin,2021-10-01,E-coli,1.52,E-coli__Amikacin__East Midlands,Midlands,1.34
3285,West Midlands,Amikacin,2021-10-01,E-coli,1.79,E-coli__Amikacin__West Midlands,Midlands,1.34
3286,East Midlands,Carbapenems,2021-10-01,E-coli,0.12,E-coli__Carbapenems__East Midlands,Midlands,1.34
3287,West Midlands,Carbapenems,2021-10-01,E-coli,0.22,E-coli__Carbapenems__West Midlands,Midlands,1.34
3288,East Midlands,Ciprofloxacin,2021-10-01,E-coli,13.02,E-coli__Ciprofloxacin__East Midlands,Midlands,1.34
3289,West Midlands,Ciprofloxacin,2021-10-01,E-coli,19.47,E-coli__Ciprofloxacin__West Midlands,Midlands,1.34
3290,East Midlands,Co-amoxiclav,2021-10-01,E-coli,38.3,E-coli__Co-amoxiclav__East Midlands,Midlands,1.34
3291,West Midlands,Co-amoxiclav,2021-10-01,E-coli,45.2,E-coli__Co-amoxiclav__West Midlands,Midlands,1.34
3292,East Midlands,Gentamicin,2021-10-01,E-coli,6.63,E-coli__Gentamicin__East Midlands,Midlands,1.34
3293,West Midlands,Gentamicin,2021-10-01,E-coli,11.03,E-coli__Gentamicin__West Midlands,Midlands,1.34
3294,East Midlands,Piperacillin with tazobactam,2021-10-01,E-coli,10.18,E-coli__Piperacillin with tazobactam__East Midlands,Midlands,1.34
3295,West Midlands,Piperacillin with tazobactam,2021-10-01,E-coli,11.98,E-coli__Piperacillin with tazobactam__West Midlands,Midlands,1.34
3296,East Midlands,Third Generation Cephalosporins,2021-10-01,E-coli,12.09,E-coli__Third Generation Cephalosporins__East Midlands,Midlands,1.34
3297,West Midlands,Third Generation Cephalosporins,2021-10-01,E-coli,11.84,E-coli__Third Generation Cephalosporins__West Midlands,Midlands,1.34
3298,East Midlands,Amikacin,2021-10-01,K-pneumoniae,1.55,K-pneumoniae__Amikacin__East Midlands,Midlands,1.34
3299,West Midlands,Amikacin,2021-10-01,K-pneumoniae,1.49,K-pneumoniae__Amikacin__West Midlands,Midlands,1.34
3300,East Midlands,Carbapenems,2021-10-01,K-pneumoniae,1.99,K-pneumoniae__Carbapenems__East Midlands,Midlands,1.34
3301,West Midlands,Carbapenems,2021-10-01,K-pneumoniae,0.93,K-pneumoniae__Carbapenems__West Midlands,Midlands,1.34
3302,East Midlands,Ciprofloxacin,2021-10-01,K-pneumoniae,15.38,K-pneumoniae__Ciprofloxacin__East Midlands,Midlands,1.34
3303,West Midlands,Ciprofloxacin,2021-10-01,K-pneumoniae,5.83,K-pneumoniae__Ciprofloxacin__West Midlands,Midlands,1.34
3304,East Midlands,Co-amoxiclav,2021-10-01,K-pneumoniae,29.11,K-pneumoniae__Co-amoxiclav__East Midlands,Midlands,1.34
3305,West Midlands,Co-amoxiclav,2021-10-01,K-pneumoniae,21.8,K-pneumoniae__Co-amoxiclav__West Midlands,Midlands,1.34
3306,East Midlands,Gentamicin,2021-10-01,K-pneumoniae,8.07,K-pneumoniae__Gentamicin__East Midlands,Midlands,1.34
3307,West Midlands,Gentamicin,2021-10-01,K-pneumoniae,5.71,K-pneumoniae__Gentamicin__West Midlands,Midlands,1.34
3308,East Midlands,Piperacillin with tazobactam,2021-10-01,K-pneumoniae,18.62,K-pneumoniae__Piperacillin with tazobactam__East Midlands,Midlands,1.34
3309,West Midlands,Piperacillin with tazobactam,2021-10-01,K-pneumoniae,13.59,K-pneumoniae__Piperacillin with tazobactam__West Midlands,Midlands,1.34
3310,East Midlands,Third Generation Cephalosporins,2021-10-01,K-pneumoniae,12.66,K-pneumoniae__Third Generation Cephalosporins__East Midlands,Midlands,1.34
3311,West Midlands,Third Generation Cephalosporins,2021-10-01,K-pneumoniae,9.39,K-pneumoniae__Third Generation Cephalosporins__West Midlands,Midlands,1.34
3312,East Midlands,Amikacin,2021-10-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__East Midlands,Midlands,1.34
3313,West Midlands,Amikacin,2021-10-01,P-aeruginosa,0.88,P-aeruginosa__Amikacin__West Midlands,Midlands,1.34
3314,East Midlands,Carbapenems,2021-10-01,P-aeruginosa,6.25,P-aeruginosa__Carbapenems__East Midlands,Midlands,1.34
3315,West Midlands,Carbapenems,2021-10-01,P-aeruginosa,9.35,P-aeruginosa__Carbapenems__West Midlands,Midlands,1.34
3316,East Midlands,Ceftazidime,2021-10-01,P-aeruginosa,5.21,P-aeruginosa__Ceftazidime__East Midlands,Midlands,1.34
3317,West Midlands,Ceftazidime,2021-10-01,P-aeruginosa,2.22,P-aeruginosa__Ceftazidime__West Midlands,Midlands,1.34
3318,East Midlands,Ciprofloxacin,2021-10-01,P-aeruginosa,5.1,P-aeruginosa__Ciprofloxacin__East Midlands,Midlands,1.34
3319,West Midlands,Ciprofloxacin,2021-10-01,P-aeruginosa,5.19,P-aeruginosa__Ciprofloxacin__West Midlands,Midlands,1.34
3320,East Midlands,Piperacillin with tazobactam,2021-10-01,P-aeruginosa,5.15,P-aeruginosa__Piperacillin with tazobactam__East Midlands,Midlands,1.34
3321,West Midlands,Piperacillin with tazobactam,2021-10-01,P-aeruginosa,5.15,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.34
3322,East Midlands,Macrolides,2021-10-01,S-pneumoniae,10.42,S-pneumoniae__Macrolides__East Midlands,Midlands,1.34
3323,West Midlands,Macrolides,2021-10-01,S-pneumoniae,6.49,S-pneumoniae__Macrolides__West Midlands,Midlands,1.34
3324,East Midlands,Penicillin,2021-10-01,S-pneumoniae,0.0,S-pneumoniae__Penicillin__East Midlands,Midlands,1.34
3325,West Midlands,Penicillin,2021-10-01,S-pneumoniae,0.0,S-pneumoniae__Penicillin__West Midlands,Midlands,1.34
3326,East Midlands,Glycopeptides,2021-10-01,e-faecalis,4.35,e-faecalis__Glycopeptides__East Midlands,Midlands,1.34
3327,West Midlands,Glycopeptides,2021-10-01,e-faecalis,1.72,e-faecalis__Glycopeptides__West Midlands,Midlands,1.34
3328,East Midlands,Glycopeptides,2021-10-01,e-faecium,14.29,e-faecium__Glycopeptides__East Midlands,Midlands,1.34
3329,West Midlands,Glycopeptides,2021-10-01,e-faecium,15.0,e-faecium__Glycopeptides__West Midlands,Midlands,1.34
3330,East Midlands,Amikacin,2021-11-01,E-coli,1.17,E-coli__Amikacin__East Midlands,Midlands,1.37
3331,West Midlands,Amikacin,2021-11-01,E-coli,1.47,E-coli__Amikacin__West Midlands,Midlands,1.37
3332,East Midlands,Carbapenems,2021-11-01,E-coli,0.13,E-coli__Carbapenems__East Midlands,Midlands,1.37
3333,West Midlands,Carbapenems,2021-11-01,E-coli,0.23,E-coli__Carbapenems__West Midlands,Midlands,1.37
3334,East Midlands,Ciprofloxacin,2021-11-01,E-coli,13.77,E-coli__Ciprofloxacin__East Midlands,Midlands,1.37
3335,West Midlands,Ciprofloxacin,2021-11-01,E-coli,19.72,E-coli__Ciprofloxacin__West Midlands,Midlands,1.37
3336,East Midlands,Co-amoxiclav,2021-11-01,E-coli,39.79,E-coli__Co-amoxiclav__East Midlands,Midlands,1.37
3337,West Midlands,Co-amoxiclav,2021-11-01,E-coli,46.66,E-coli__Co-amoxiclav__West Midlands,Midlands,1.37
3338,East Midlands,Gentamicin,2021-11-01,E-coli,6.54,E-coli__Gentamicin__East Midlands,Midlands,1.37
3339,West Midlands,Gentamicin,2021-11-01,E-coli,9.96,E-coli__Gentamicin__West Midlands,Midlands,1.37
3340,East Midlands,Piperacillin with tazobactam,2021-11-01,E-coli,10.7,E-coli__Piperacillin with tazobactam__East Midlands,Midlands,1.37
3341,West Midlands,Piperacillin with tazobactam,2021-11-01,E-coli,11.33,E-coli__Piperacillin with tazobactam__West Midlands,Midlands,1.37
3342,East Midlands,Third Generation Cephalosporins,2021-11-01,E-coli,11.6,E-coli__Third Generation Cephalosporins__East Midlands,Midlands,1.37
3343,West Midlands,Third Generation Cephalosporins,2021-11-01,E-coli,11.6,E-coli__Third Generation Cephalosporins__West Midlands,Midlands,1.37
3344,East Midlands,Amikacin,2021-11-01,K-pneumoniae,0.74,K-pneumoniae__Amikacin__East Midlands,Midlands,1.37
3345,West Midlands,Amikacin,2021-11-01,K-pneumoniae,1.46,K-pneumoniae__Amikacin__West Midlands,Midlands,1.37
3346,East Midlands,Carbapenems,2021-11-01,K-pneumoniae,0.62,K-pneumoniae__Carbapenems__East Midlands,Midlands,1.37
3347,West Midlands,Carbapenems,2021-11-01,K-pneumoniae,1.84,K-pneumoniae__Carbapenems__West Midlands,Midlands,1.37
3348,East Midlands,Ciprofloxacin,2021-11-01,K-pneumoniae,13.12,K-pneumoniae__Ciprofloxacin__East Midlands,Midlands,1.37
3349,West Midlands,Ciprofloxacin,2021-11-01,K-pneumoniae,10.53,K-pneumoniae__Ciprofloxacin__West Midlands,Midlands,1.37
3350,East Midlands,Co-amoxiclav,2021-11-01,K-pneumoniae,31.29,K-pneumoniae__Co-amoxiclav__East Midlands,Midlands,1.37
3351,West Midlands,Co-amoxiclav,2021-11-01,K-pneumoniae,24.17,K-pneumoniae__Co-amoxiclav__West Midlands,Midlands,1.37
3352,East Midlands,Gentamicin,2021-11-01,K-pneumoniae,6.67,K-pneumoniae__Gentamicin__East Midlands,Midlands,1.37
3353,West Midlands,Gentamicin,2021-11-01,K-pneumoniae,8.7,K-pneumoniae__Gentamicin__West Midlands,Midlands,1.37
3354,East Midlands,Piperacillin with tazobactam,2021-11-01,K-pneumoniae,21.52,K-pneumoniae__Piperacillin with tazobactam__East Midlands,Midlands,1.37
3355,West Midlands,Piperacillin with tazobactam,2021-11-01,K-pneumoniae,12.44,K-pneumoniae__Piperacillin with tazobactam__West Midlands,Midlands,1.37
3356,East Midlands,Third Generation Cephalosporins,2021-11-01,K-pneumoniae,13.41,K-pneumoniae__Third Generation Cephalosporins__East Midlands,Midlands,1.37
3357,West Midlands,Third Generation Cephalosporins,2021-11-01,K-pneumoniae,12.5,K-pneumoniae__Third Generation Cephalosporins__West Midlands,Midlands,1.37
3358,East Midlands,Amikacin,2021-11-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__East Midlands,Midlands,1.37
3359,West Midlands,Amikacin,2021-11-01,P-aeruginosa,1.0,P-aeruginosa__Amikacin__West Midlands,Midlands,1.37
3360,East Midlands,Carbapenems,2021-11-01,P-aeruginosa,3.41,P-aeruginosa__Carbapenems__East Midlands,Midlands,1.37
3361,West Midlands,Carbapenems,2021-11-01,P-aeruginosa,9.02,P-aeruginosa__Carbapenems__West Midlands,Midlands,1.37
3362,East Midlands,Ceftazidime,2021-11-01,P-aeruginosa,0.0,P-aeruginosa__Ceftazidime__East Midlands,Midlands,1.37
3363,West Midlands,Ceftazidime,2021-11-01,P-aeruginosa,3.45,P-aeruginosa__Ceftazidime__West Midlands,Midlands,1.37
3364,East Midlands,Ciprofloxacin,2021-11-01,P-aeruginosa,4.49,P-aeruginosa__Ciprofloxacin__East Midlands,Midlands,1.37
3365,West Midlands,Ciprofloxacin,2021-11-01,P-aeruginosa,5.08,P-aeruginosa__Ciprofloxacin__West Midlands,Midlands,1.37
3366,East Midlands,Piperacillin with tazobactam,2021-11-01,P-aeruginosa,1.14,P-aeruginosa__Piperacillin with tazobactam__East Midlands,Midlands,1.37
3367,West Midlands,Piperacillin with tazobactam,2021-11-01,P-aeruginosa,7.56,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.37
3368,East Midlands,Macrolides,2021-11-01,S-pneumoniae,13.33,S-pneumoniae__Macrolides__East Midlands,Midlands,1.37
3369,West Midlands,Macrolides,2021-11-01,S-pneumoniae,5.62,S-pneumoniae__Macrolides__West Midlands,Midlands,1.37
3370,East Midlands,Penicillin,2021-11-01,S-pneumoniae,1.82,S-pneumoniae__Penicillin__East Midlands,Midlands,1.37
3371,West Midlands,Penicillin,2021-11-01,S-pneumoniae,0.0,S-pneumoniae__Penicillin__West Midlands,Midlands,1.37
3372,East Midlands,Glycopeptides,2021-11-01,e-faecalis,3.81,e-faecalis__Glycopeptides__East Midlands,Midlands,1.37
3373,West Midlands,Glycopeptides,2021-11-01,e-faecalis,0.92,e-faecalis__Glycopeptides__West Midlands,Midlands,1.37
3374,East Midlands,Glycopeptides,2021-11-01,e-faecium,13.76,e-faecium__Glycopeptides__East Midlands,Midlands,1.37
3375,West Midlands,Glycopeptides,2021-11-01,e-faecium,15.66,e-faecium__Glycopeptides__West Midlands,Midlands,1.37
3376,East Midlands,Amikacin,2021-12-01,E-coli,0.72,E-coli__Amikacin__East Midlands,Midlands,1.41
3377,West Midlands,Amikacin,2021-12-01,E-coli,1.88,E-coli__Amikacin__West Midlands,Midlands,1.41
3378,East Midlands,Carbapenems,2021-12-01,E-coli,0.14,E-coli__Carbapenems__East Midlands,Midlands,1.41
3379,West Midlands,Carbapenems,2021-12-01,E-coli,0.22,E-coli__Carbapenems__West Midlands,Midlands,1.41
3380,East Midlands,Ciprofloxacin,2021-12-01,E-coli,15.12,E-coli__Ciprofloxacin__East Midlands,Midlands,1.41
3381,West Midlands,Ciprofloxacin,2021-12-01,E-coli,19.95,E-coli__Ciprofloxacin__West Midlands,Midlands,1.41
3382,East Midlands,Co-amoxiclav,2021-12-01,E-coli,35.8,E-coli__Co-amoxiclav__East Midlands,Midlands,1.41
3383,West Midlands,Co-amoxiclav,2021-12-01,E-coli,49.27,E-coli__Co-amoxiclav__West Midlands,Midlands,1.41
3384,East Midlands,Gentamicin,2021-12-01,E-coli,7.31,E-coli__Gentamicin__East Midlands,Midlands,1.41
3385,West Midlands,Gentamicin,2021-12-01,E-coli,10.07,E-coli__Gentamicin__West Midlands,Midlands,1.41
3386,East Midlands,Piperacillin with tazobactam,2021-12-01,E-coli,9.16,E-coli__Piperacillin with tazobactam__East Midlands,Midlands,1.41
3387,West Midlands,Piperacillin with tazobactam,2021-12-01,E-coli,12.43,E-coli__Piperacillin with tazobactam__West Midlands,Midlands,1.41
3388,East Midlands,Third Generation Cephalosporins,2021-12-01,E-coli,10.53,E-coli__Third Generation Cephalosporins__East Midlands,Midlands,1.41
3389,West Midlands,Third Generation Cephalosporins,2021-12-01,E-coli,12.39,E-coli__Third Generation Cephalosporins__West Midlands,Midlands,1.41
3390,East Midlands,Amikacin,2021-12-01,K-pneumoniae,0.73,K-pneumoniae__Amikacin__East Midlands,Midlands,1.41
3391,West Midlands,Amikacin,2021-12-01,K-pneumoniae,1.0,K-pneumoniae__Amikacin__West Midlands,Midlands,1.41
3392,East Midlands,Carbapenems,2021-12-01,K-pneumoniae,0.58,K-pneumoniae__Carbapenems__East Midlands,Midlands,1.41
3393,West Midlands,Carbapenems,2021-12-01,K-pneumoniae,1.43,K-pneumoniae__Carbapenems__West Midlands,Midlands,1.41
3394,East Midlands,Ciprofloxacin,2021-12-01,K-pneumoniae,12.2,K-pneumoniae__Ciprofloxacin__East Midlands,Midlands,1.41
3395,West Midlands,Ciprofloxacin,2021-12-01,K-pneumoniae,10.78,K-pneumoniae__Ciprofloxacin__West Midlands,Midlands,1.41
