geography,stratum,date,resistance_pct,organism
West Midlands,Glycopeptides,2025-04-01,31.0,e_faecalis
West Midlands,Glycopeptides,2025-05-01,34.0,e_faecalis
West Midlands,Glycopeptides,2025-06-01,31.67,e_faecalis
Yorkshire and Humber,Glycopeptides,2020-08-01,25.67,e_faecalis
Yorkshire and Humber,Glycopeptides,2020-09-01,22.67,e_faecalis
Yorkshire and Humber,Glycopeptides,2020-10-01,23.33,e_faecalis
Yorkshire and Humber,Glycopeptides,2020-11-01,22.0,e_faecalis
Yorkshire and Humber,Glycopeptides,2020-12-01,24.33,e_faecalis
Yorkshire and Humber,Glycopeptides,2021-01-01,26.67,e_faecalis
Yorkshire and Humber,Glycopeptides,2021-02-01,27.0,e_faecalis
Yorkshire and Humber,Glycopeptides,2021-03-01,26.33,e_faecalis
Yorkshire and Humber,Glycopeptides,2021-04-01,27.33,e_faecalis
Yorkshire and Humber,Glycopeptides,2021-05-01,25.0,e_faecalis
Yorkshire and Humber,Glycopeptides,2021-06-01,25.0,e_faecalis
Yorkshire and Humber,Glycopeptides,2021-07-01,25.0,e_faecalis
Yorkshire and Humber,Glycopeptides,2021-08-01,29.0,e_faecalis
Yorkshire and Humber,Glycopeptides,2021-09-01,30.67,e_faecalis
Yorkshire and Humber,Glycopeptides,2021-10-01,29.0,e_faecalis
Yorkshire and Humber,Glycopeptides,2021-11-01,30.33,e_faecalis
Yorkshire and Humber,Glycopeptides,2021-12-01,31.67,e_faecalis
Yorkshire and Humber,Glycopeptides,2022-01-01,31.33,e_faecalis
Yorkshire and Humber,Glycopeptides,2022-02-01,29.67,e_faecalis
Yorkshire and Humber,Glycopeptides,2022-03-01,30.0,e_faecalis
Yorkshire and Humber,Glycopeptides,2022-04-01,30.0,e_faecalis
Yorkshire and Humber,Glycopeptides,2022-05-01,28.0,e_faecalis
Yorkshire and Humber,Glycopeptides,2022-06-01,23.67,e_faecalis
Yorkshire and Humber,Glycopeptides,2022-07-01,27.67,e_faecalis
Yorkshire and Humber,Glycopeptides,2022-08-01,31.33,e_faecalis
Yorkshire and Humber,Glycopeptides,2022-09-01,34.67,e_faecalis
Yorkshire and Humber,Glycopeptides,2022-10-01,32.0,e_faecalis
Yorkshire and Humber,Glycopeptides,2022-11-01,32.67,e_faecalis
Yorkshire and Humber,Glycopeptides,2022-12-01,31.67,e_faecalis
Yorkshire and Humber,Glycopeptides,2023-01-01,30.67,e_faecalis
Yorkshire and Humber,Glycopeptides,2023-02-01,28.67,e_faecalis
Yorkshire and Humber,Glycopeptides,2023-03-01,31.0,e_faecalis
Yorkshire and Humber,Glycopeptides,2023-04-01,33.0,e_faecalis
Yorkshire and Humber,Glycopeptides,2023-05-01,33.67,e_faecalis
Yorkshire and Humber,Glycopeptides,2023-06-01,29.67,e_faecalis
Yorkshire and Humber,Glycopeptides,2023-07-01,25.33,e_faecalis
Yorkshire and Humber,Glycopeptides,2023-08-01,25.67,e_faecalis
Yorkshire and Humber,Glycopeptides,2023-09-01,27.33,e_faecalis
Yorkshire and Humber,Glycopeptides,2023-10-01,33.67,e_faecalis
Yorkshire and Humber,Glycopeptides,2023-11-01,31.67,e_faecalis
Yorkshire and Humber,Glycopeptides,2023-12-01,36.0,e_faecalis
Yorkshire and Humber,Glycopeptides,2024-01-01,35.0,e_faecalis
Yorkshire and Humber,Glycopeptides,2024-02-01,37.0,e_faecalis
Yorkshire and Humber,Glycopeptides,2024-03-01,35.33,e_faecalis
Yorkshire and Humber,Glycopeptides,2024-04-01,34.67,e_faecalis
Yorkshire and Humber,Glycopeptides,2024-05-01,34.0,e_faecalis
Yorkshire and Humber,Glycopeptides,2024-06-01,32.33,e_faecalis
Yorkshire and Humber,Glycopeptides,2024-07-01,29.67,e_faecalis
Yorkshire and Humber,Glycopeptides,2024-08-01,31.67,e_faecalis
Yorkshire and Humber,Glycopeptides,2024-09-01,31.0,e_faecalis
Yorkshire and Humber,Glycopeptides,2024-10-01,31.33,e_faecalis
Yorkshire and Humber,Glycopeptides,2024-11-01,35.33,e_faecalis
Yorkshire and Humber,Glycopeptides,2024-12-01,39.0,e_faecalis
Yorkshire and Humber,Glycopeptides,2025-01-01,43.67,e_faecalis
Yorkshire and Humber,Glycopeptides,2025-02-01,37.0,e_faecalis
Yorkshire and Humber,Glycopeptides,2025-03-01,32.0,e_faecalis
Yorkshire and Humber,Glycopeptides,2025-04-01,27.67,e_faecalis
Yorkshire and Humber,Glycopeptides,2025-05-01,30.0,e_faecalis
Yorkshire and Humber,Glycopeptides,2025-06-01,36.33,e_faecalis
East Midlands,Glycopeptides,2020-08-01,22.67,e_faecium
East Midlands,Glycopeptides,2020-09-01,20.67,e_faecium
East Midlands,Glycopeptides,2020-10-01,22.33,e_faecium
East Midlands,Glycopeptides,2020-11-01,22.67,e_faecium
East Midlands,Glycopeptides,2020-12-01,29.33,e_faecium
East Midlands,Glycopeptides,2021-01-01,37.0,e_faecium
East Midlands,Glycopeptides,2021-02-01,44.67,e_faecium
East Midlands,Glycopeptides,2021-03-01,42.67,e_faecium
East Midlands,Glycopeptides,2021-04-01,45.33,e_faecium
East Midlands,Glycopeptides,2021-05-01,42.33,e_faecium
East Midlands,Glycopeptides,2021-06-01,43.33,e_faecium
East Midlands,Glycopeptides,2021-07-01,37.0,e_faecium
East Midlands,Glycopeptides,2021-08-01,32.33,e_faecium
East Midlands,Glycopeptides,2021-09-01,31.67,e_faecium
East Midlands,Glycopeptides,2021-10-01,32.67,e_faecium
East Midlands,Glycopeptides,2021-11-01,36.33,e_faecium
East Midlands,Glycopeptides,2021-12-01,35.67,e_faecium
East Midlands,Glycopeptides,2022-01-01,33.0,e_faecium
East Midlands,Glycopeptides,2022-02-01,34.0,e_faecium
East Midlands,Glycopeptides,2022-03-01,30.33,e_faecium
East Midlands,Glycopeptides,2022-04-01,28.0,e_faecium
East Midlands,Glycopeptides,2022-05-01,28.33,e_faecium
East Midlands,Glycopeptides,2022-06-01,31.0,e_faecium
East Midlands,Glycopeptides,2022-07-01,31.0,e_faecium
East Midlands,Glycopeptides,2022-08-01,27.67,e_faecium
East Midlands,Glycopeptides,2022-09-01,27.33,e_faecium
East Midlands,Glycopeptides,2022-10-01,29.67,e_faecium
East Midlands,Glycopeptides,2022-11-01,30.67,e_faecium
East Midlands,Glycopeptides,2022-12-01,29.0,e_faecium
East Midlands,Glycopeptides,2023-01-01,30.67,e_faecium
East Midlands,Glycopeptides,2023-02-01,30.67,e_faecium
East Midlands,Glycopeptides,2023-03-01,38.0,e_faecium
East Midlands,Glycopeptides,2023-04-01,39.0,e_faecium
East Midlands,Glycopeptides,2023-05-01,36.0,e_faecium
East Midlands,Glycopeptides,2023-06-01,32.33,e_faecium
East Midlands,Glycopeptides,2023-07-01,31.67,e_faecium
East Midlands,Glycopeptides,2023-08-01,31.0,e_faecium
East Midlands,Glycopeptides,2023-09-01,32.0,e_faecium
East Midlands,Glycopeptides,2023-10-01,32.0,e_faecium
East Midlands,Glycopeptides,2023-11-01,34.33,e_faecium
East Midlands,Glycopeptides,2023-12-01,32.33,e_faecium
East Midlands,Glycopeptides,2024-01-01,32.0,e_faecium
East Midlands,Glycopeptides,2024-02-01,31.0,e_faecium
East Midlands,Glycopeptides,2024-03-01,30.33,e_faecium
East Midlands,Glycopeptides,2024-04-01,31.67,e_faecium
East Midlands,Glycopeptides,2024-05-01,32.33,e_faecium
East Midlands,Glycopeptides,2024-06-01,34.67,e_faecium
East Midlands,Glycopeptides,2024-07-01,32.0,e_faecium
East Midlands,Glycopeptides,2024-08-01,31.67,e_faecium
East Midlands,Glycopeptides,2024-09-01,28.0,e_faecium
East Midlands,Glycopeptides,2024-10-01,27.67,e_faecium
East Midlands,Glycopeptides,2024-11-01,29.33,e_faecium
East Midlands,Glycopeptides,2024-12-01,33.33,e_faecium
East Midlands,Glycopeptides,2025-01-01,39.0,e_faecium
East Midlands,Glycopeptides,2025-02-01,39.33,e_faecium
East Midlands,Glycopeptides,2025-03-01,37.67,e_faecium
East Midlands,Glycopeptides,2025-04-01,36.0,e_faecium
East Midlands,Glycopeptides,2025-05-01,36.33,e_faecium
East Midlands,Glycopeptides,2025-06-01,35.0,e_faecium
East of England,Glycopeptides,2020-08-01,28.33,e_faecium
East of England,Glycopeptides,2020-09-01,26.67,e_faecium
East of England,Glycopeptides,2020-10-01,26.67,e_faecium
East of England,Glycopeptides,2020-11-01,26.33,e_faecium
East of England,Glycopeptides,2020-12-01,25.67,e_faecium
East of England,Glycopeptides,2021-01-01,33.67,e_faecium
East of England,Glycopeptides,2021-02-01,39.67,e_faecium
East of England,Glycopeptides,2021-03-01,48.67,e_faecium
East of England,Glycopeptides,2021-04-01,45.33,e_faecium
East of England,Glycopeptides,2021-05-01,39.0,e_faecium
East of England,Glycopeptides,2021-06-01,30.67,e_faecium
East of England,Glycopeptides,2021-07-01,27.0,e_faecium
East of England,Glycopeptides,2021-08-01,31.33,e_faecium
East of England,Glycopeptides,2021-09-01,34.0,e_faecium
East of England,Glycopeptides,2021-10-01,41.33,e_faecium
East of England,Glycopeptides,2021-11-01,39.0,e_faecium
East of England,Glycopeptides,2021-12-01,37.67,e_faecium
East of England,Glycopeptides,2022-01-01,31.33,e_faecium
East of England,Glycopeptides,2022-02-01,38.0,e_faecium
East of England,Glycopeptides,2022-03-01,42.33,e_faecium
East of England,Glycopeptides,2022-04-01,44.0,e_faecium
East of England,Glycopeptides,2022-05-01,38.0,e_faecium
East of England,Glycopeptides,2022-06-01,39.67,e_faecium
East of England,Glycopeptides,2022-07-01,40.33,e_faecium
East of England,Glycopeptides,2022-08-01,37.67,e_faecium
East of England,Glycopeptides,2022-09-01,33.67,e_faecium
East of England,Glycopeptides,2022-10-01,38.33,e_faecium
East of England,Glycopeptides,2022-11-01,41.0,e_faecium
East of England,Glycopeptides,2022-12-01,43.0,e_faecium
East of England,Glycopeptides,2023-01-01,45.0,e_faecium
East of England,Glycopeptides,2023-02-01,44.67,e_faecium
East of England,Glycopeptides,2023-03-01,42.33,e_faecium
East of England,Glycopeptides,2023-04-01,35.33,e_faecium
East of England,Glycopeptides,2023-05-01,39.0,e_faecium
East of England,Glycopeptides,2023-06-01,36.67,e_faecium
East of England,Glycopeptides,2023-07-01,36.67,e_faecium
East of England,Glycopeptides,2023-08-01,32.0,e_faecium
East of England,Glycopeptides,2023-09-01,36.33,e_faecium
East of England,Glycopeptides,2023-10-01,36.33,e_faecium
East of England,Glycopeptides,2023-11-01,41.67,e_faecium
East of England,Glycopeptides,2023-12-01,40.67,e_faecium
East of England,Glycopeptides,2024-01-01,41.0,e_faecium
East of England,Glycopeptides,2024-02-01,37.33,e_faecium
East of England,Glycopeptides,2024-03-01,39.0,e_faecium
East of England,Glycopeptides,2024-04-01,41.33,e_faecium
East of England,Glycopeptides,2024-05-01,43.67,e_faecium
East of England,Glycopeptides,2024-06-01,46.33,e_faecium
East of England,Glycopeptides,2024-07-01,46.67,e_faecium
East of England,Glycopeptides,2024-08-01,47.67,e_faecium
East of England,Glycopeptides,2024-09-01,41.0,e_faecium
East of England,Glycopeptides,2024-10-01,37.0,e_faecium
East of England,Glycopeptides,2024-11-01,37.67,e_faecium
East of England,Glycopeptides,2024-12-01,40.0,e_faecium
East of England,Glycopeptides,2025-01-01,49.33,e_faecium
East of England,Glycopeptides,2025-02-01,46.0,e_faecium
East of England,Glycopeptides,2025-03-01,47.67,e_faecium
East of England,Glycopeptides,2025-04-01,42.67,e_faecium
East of England,Glycopeptides,2025-05-01,44.0,e_faecium
East of England,Glycopeptides,2025-06-01,44.0,e_faecium
London,Glycopeptides,2020-08-01,27.67,e_faecium
London,Glycopeptides,2020-09-01,27.33,e_faecium
London,Glycopeptides,2020-10-01,31.67,e_faecium
London,Glycopeptides,2020-11-01,39.0,e_faecium
London,Glycopeptides,2020-12-01,41.33,e_faecium
London,Glycopeptides,2021-01-01,64.33,e_faecium
London,Glycopeptides,2021-02-01,80.33,e_faecium
London,Glycopeptides,2021-03-01,87.33,e_faecium
London,Glycopeptides,2021-04-01,67.33,e_faecium
London,Glycopeptides,2021-05-01,49.0,e_faecium
London,Glycopeptides,2021-06-01,40.33,e_faecium
London,Glycopeptides,2021-07-01,38.33,e_faecium
London,Glycopeptides,2021-08-01,45.0,e_faecium
London,Glycopeptides,2021-09-01,47.0,e_faecium
London,Glycopeptides,2021-10-01,47.67,e_faecium
London,Glycopeptides,2021-11-01,45.0,e_faecium
London,Glycopeptides,2021-12-01,49.67,e_faecium
London,Glycopeptides,2022-01-01,53.67,e_faecium
London,Glycopeptides,2022-02-01,48.67,e_faecium
London,Glycopeptides,2022-03-01,44.67,e_faecium
London,Glycopeptides,2022-04-01,45.67,e_faecium
London,Glycopeptides,2022-05-01,50.33,e_faecium
London,Glycopeptides,2022-06-01,54.0,e_faecium
London,Glycopeptides,2022-07-01,52.67,e_faecium
London,Glycopeptides,2022-08-01,52.0,e_faecium
London,Glycopeptides,2022-09-01,51.33,e_faecium
London,Glycopeptides,2022-10-01,51.67,e_faecium
London,Glycopeptides,2022-11-01,56.0,e_faecium
London,Glycopeptides,2022-12-01,58.67,e_faecium
London,Glycopeptides,2023-01-01,61.0,e_faecium
London,Glycopeptides,2023-02-01,55.67,e_faecium
London,Glycopeptides,2023-03-01,55.33,e_faecium
London,Glycopeptides,2023-04-01,50.67,e_faecium
London,Glycopeptides,2023-05-01,48.33,e_faecium
London,Glycopeptides,2023-06-01,44.33,e_faecium
London,Glycopeptides,2023-07-01,45.67,e_faecium
London,Glycopeptides,2023-08-01,53.33,e_faecium
London,Glycopeptides,2023-09-01,54.67,e_faecium
London,Glycopeptides,2023-10-01,51.67,e_faecium
London,Glycopeptides,2023-11-01,44.33,e_faecium
London,Glycopeptides,2023-12-01,43.33,e_faecium
London,Glycopeptides,2024-01-01,46.33,e_faecium
London,Glycopeptides,2024-02-01,43.67,e_faecium
London,Glycopeptides,2024-03-01,41.0,e_faecium
London,Glycopeptides,2024-04-01,36.67,e_faecium
London,Glycopeptides,2024-05-01,45.33,e_faecium
London,Glycopeptides,2024-06-01,48.33,e_faecium
London,Glycopeptides,2024-07-01,50.33,e_faecium
London,Glycopeptides,2024-08-01,45.67,e_faecium
London,Glycopeptides,2024-09-01,41.0,e_faecium
London,Glycopeptides,2024-10-01,39.33,e_faecium
London,Glycopeptides,2024-11-01,37.67,e_faecium
London,Glycopeptides,2024-12-01,43.67,e_faecium
London,Glycopeptides,2025-01-01,44.0,e_faecium
London,Glycopeptides,2025-02-01,43.0,e_faecium
London,Glycopeptides,2025-03-01,43.33,e_faecium
London,Glycopeptides,2025-04-01,45.67,e_faecium
London,Glycopeptides,2025-05-01,49.67,e_faecium
London,Glycopeptides,2025-06-01,44.33,e_faecium
North East,Glycopeptides,2020-08-01,8.33,e_faecium
North East,Glycopeptides,2020-09-01,7.33,e_faecium
North East,Glycopeptides,2020-10-01,7.33,e_faecium
North East,Glycopeptides,2020-11-01,8.33,e_faecium
North East,Glycopeptides,2020-12-01,12.0,e_faecium
North East,Glycopeptides,2021-01-01,13.0,e_faecium
North East,Glycopeptides,2021-02-01,13.67,e_faecium
North East,Glycopeptides,2021-03-01,11.67,e_faecium
North East,Glycopeptides,2021-04-01,12.33,e_faecium
North East,Glycopeptides,2021-05-01,12.0,e_faecium
North East,Glycopeptides,2021-06-01,11.67,e_faecium
North East,Glycopeptides,2021-07-01,13.0,e_faecium
North East,Glycopeptides,2021-08-01,13.33,e_faecium
North East,Glycopeptides,2021-09-01,14.0,e_faecium
North East,Glycopeptides,2021-10-01,14.0,e_faecium
North East,Glycopeptides,2021-11-01,13.0,e_faecium
North East,Glycopeptides,2021-12-01,13.33,e_faecium
North East,Glycopeptides,2022-01-01,13.33,e_faecium
North East,Glycopeptides,2022-02-01,14.67,e_faecium
North East,Glycopeptides,2022-03-01,16.33,e_faecium
North East,Glycopeptides,2022-04-01,15.0,e_faecium
North East,Glycopeptides,2022-05-01,17.33,e_faecium
North East,Glycopeptides,2022-06-01,18.0,e_faecium
North East,Glycopeptides,2022-07-01,17.0,e_faecium
North East,Glycopeptides,2022-08-01,15.33,e_faecium
North East,Glycopeptides,2022-09-01,13.0,e_faecium
North East,Glycopeptides,2022-10-01,15.33,e_faecium
North East,Glycopeptides,2022-11-01,15.67,e_faecium
North East,Glycopeptides,2022-12-01,14.67,e_faecium
North East,Glycopeptides,2023-01-01,14.67,e_faecium
North East,Glycopeptides,2023-02-01,18.0,e_faecium
North East,Glycopeptides,2023-03-01,17.67,e_faecium
North East,Glycopeptides,2023-04-01,15.33,e_faecium
North East,Glycopeptides,2023-05-01,11.67,e_faecium
North East,Glycopeptides,2023-06-01,12.0,e_faecium
North East,Glycopeptides,2023-07-01,12.0,e_faecium
North East,Glycopeptides,2023-08-01,11.67,e_faecium
North East,Glycopeptides,2023-09-01,14.67,e_faecium
North East,Glycopeptides,2023-10-01,15.0,e_faecium
North East,Glycopeptides,2023-11-01,14.67,e_faecium
North East,Glycopeptides,2023-12-01,11.67,e_faecium
North East,Glycopeptides,2024-01-01,13.67,e_faecium
North East,Glycopeptides,2024-02-01,13.33,e_faecium
North East,Glycopeptides,2024-03-01,16.67,e_faecium
North East,Glycopeptides,2024-04-01,16.67,e_faecium
North East,Glycopeptides,2024-05-01,20.0,e_faecium
North East,Glycopeptides,2024-06-01,16.67,e_faecium
North East,Glycopeptides,2024-07-01,17.67,e_faecium
North East,Glycopeptides,2024-08-01,15.0,e_faecium
North East,Glycopeptides,2024-09-01,16.0,e_faecium
North East,Glycopeptides,2024-10-01,16.67,e_faecium
North East,Glycopeptides,2024-11-01,17.0,e_faecium
North East,Glycopeptides,2024-12-01,18.33,e_faecium
North East,Glycopeptides,2025-01-01,17.67,e_faecium
North East,Glycopeptides,2025-02-01,18.67,e_faecium
North East,Glycopeptides,2025-03-01,17.67,e_faecium
North East,Glycopeptides,2025-04-01,15.67,e_faecium
North East,Glycopeptides,2025-05-01,16.67,e_faecium
North East,Glycopeptides,2025-06-01,17.33,e_faecium
North West,Glycopeptides,2020-08-01,41.0,e_faecium
North West,Glycopeptides,2020-09-01,34.67,e_faecium
North West,Glycopeptides,2020-10-01,35.33,e_faecium
North West,Glycopeptides,2020-11-01,39.0,e_faecium
North West,Glycopeptides,2020-12-01,45.0,e_faecium
North West,Glycopeptides,2021-01-01,50.0,e_faecium
North West,Glycopeptides,2021-02-01,53.67,e_faecium
North West,Glycopeptides,2021-03-01,56.67,e_faecium
North West,Glycopeptides,2021-04-01,50.67,e_faecium
North West,Glycopeptides,2021-05-01,45.67,e_faecium
North West,Glycopeptides,2021-06-01,38.67,e_faecium
North West,Glycopeptides,2021-07-01,37.0,e_faecium
North West,Glycopeptides,2021-08-01,36.0,e_faecium
North West,Glycopeptides,2021-09-01,37.67,e_faecium
North West,Glycopeptides,2021-10-01,33.0,e_faecium
North West,Glycopeptides,2021-11-01,31.33,e_faecium
North West,Glycopeptides,2021-12-01,32.0,e_faecium
North West,Glycopeptides,2022-01-01,35.67,e_faecium
North West,Glycopeptides,2022-02-01,36.0,e_faecium
North West,Glycopeptides,2022-03-01,40.33,e_faecium
North West,Glycopeptides,2022-04-01,41.33,e_faecium
North West,Glycopeptides,2022-05-01,50.67,e_faecium
North West,Glycopeptides,2022-06-01,48.33,e_faecium
North West,Glycopeptides,2022-07-01,49.67,e_faecium
North West,Glycopeptides,2022-08-01,43.33,e_faecium
North West,Glycopeptides,2022-09-01,44.0,e_faecium
North West,Glycopeptides,2022-10-01,46.0,e_faecium
North West,Glycopeptides,2022-11-01,47.33,e_faecium
North West,Glycopeptides,2022-12-01,51.0,e_faecium
North West,Glycopeptides,2023-01-01,51.0,e_faecium
North West,Glycopeptides,2023-02-01,46.67,e_faecium
North West,Glycopeptides,2023-03-01,43.0,e_faecium
North West,Glycopeptides,2023-04-01,42.0,e_faecium
North West,Glycopeptides,2023-05-01,50.0,e_faecium
North West,Glycopeptides,2023-06-01,49.33,e_faecium
North West,Glycopeptides,2023-07-01,50.0,e_faecium
North West,Glycopeptides,2023-08-01,48.33,e_faecium
North West,Glycopeptides,2023-09-01,48.33,e_faecium
North West,Glycopeptides,2023-10-01,46.33,e_faecium
North West,Glycopeptides,2023-11-01,42.67,e_faecium
North West,Glycopeptides,2023-12-01,41.33,e_faecium
North West,Glycopeptides,2024-01-01,39.67,e_faecium
North West,Glycopeptides,2024-02-01,41.33,e_faecium
North West,Glycopeptides,2024-03-01,43.33,e_faecium
North West,Glycopeptides,2024-04-01,44.67,e_faecium
North West,Glycopeptides,2024-05-01,46.67,e_faecium
North West,Glycopeptides,2024-06-01,45.33,e_faecium
North West,Glycopeptides,2024-07-01,46.67,e_faecium
North West,Glycopeptides,2024-08-01,40.0,e_faecium
North West,Glycopeptides,2024-09-01,37.67,e_faecium
North West,Glycopeptides,2024-10-01,35.33,e_faecium
North West,Glycopeptides,2024-11-01,36.33,e_faecium
North West,Glycopeptides,2024-12-01,38.0,e_faecium
North West,Glycopeptides,2025-01-01,44.0,e_faecium
North West,Glycopeptides,2025-02-01,46.33,e_faecium
North West,Glycopeptides,2025-03-01,48.67,e_faecium
North West,Glycopeptides,2025-04-01,45.0,e_faecium
North West,Glycopeptides,2025-05-01,44.33,e_faecium
North West,Glycopeptides,2025-06-01,42.0,e_faecium
South East,Glycopeptides,2020-08-01,39.33,e_faecium
South East,Glycopeptides,2020-09-01,39.67,e_faecium
South East,Glycopeptides,2020-10-01,43.33,e_faecium
South East,Glycopeptides,2020-11-01,44.0,e_faecium
South East,Glycopeptides,2020-12-01,46.67,e_faecium
South East,Glycopeptides,2021-01-01,58.67,e_faecium
South East,Glycopeptides,2021-02-01,66.0,e_faecium
South East,Glycopeptides,2021-03-01,69.0,e_faecium
South East,Glycopeptides,2021-04-01,56.67,e_faecium
South East,Glycopeptides,2021-05-01,48.67,e_faecium
