theme,sub_theme,topic,geography_type,geography,metric,sex,age,stratum,year,date,metric_value,in_reporting_delay_period,metric-value
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2024,01/02/2024,15.06,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2024,01/01/2024,17.06,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2023,01/12/2023,14.29,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2023,01/11/2023,15.76,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2023,01/10/2023,12.89,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2023,01/09/2023,12.64,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2023,01/08/2023,8.5,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2023,01/07/2023,11.45,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2023,01/06/2023,10.86,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2023,01/05/2023,14.79,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2023,01/04/2023,12.99,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2023,01/03/2023,15.11,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2023,01/02/2023,12.99,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2023,01/01/2023,19.76,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2022,01/12/2022,16.95,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2022,01/11/2022,16.57,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2022,01/10/2022,9.94,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2022,01/09/2022,13.53,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2022,01/08/2022,11.88,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2022,01/07/2022,12.5,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2022,01/06/2022,11.56,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2022,01/05/2022,13.99,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2022,01/04/2022,16.54,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2022,01/03/2022,16.67,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2022,01/02/2022,13.6,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2022,01/01/2022,10,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2021,01/12/2021,12.2,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2021,01/11/2021,13.12,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2021,01/10/2021,15.38,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2021,01/09/2021,9.4,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2021,01/08/2021,10.78,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2021,01/07/2021,8.14,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2021,01/06/2021,12.1,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2021,01/05/2021,12.18,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2021,01/04/2021,15.17,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2021,01/03/2021,11.18,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2021,01/02/2021,10.76,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2021,01/01/2021,8.43,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2020,01/12/2020,9.59,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2020,01/11/2020,7.59,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2020,01/10/2020,7.14,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2020,01/09/2020,6.82,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2020,01/08/2020,7.38,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2025,01/06/2025,27.27,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2025,01/05/2025,26.09,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2025,01/04/2025,29.05,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2025,01/03/2025,31.16,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2025,01/02/2025,30.99,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2025,01/01/2025,30.58,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,01/12/2024,27.41,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,01/11/2024,26.09,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,01/10/2024,24.4,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,01/09/2024,23.36,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,01/08/2024,27.31,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,01/07/2024,29.67,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,01/06/2024,32.7,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,01/05/2024,29.95,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,01/04/2024,29.69,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,01/03/2024,29.31,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,01/02/2024,32.53,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,01/01/2024,33.72,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2023,01/12/2023,33.16,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2023,01/11/2023,31.22,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2023,01/10/2023,26.9,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2023,01/09/2023,25.82,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2023,01/08/2023,21.74,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2023,01/07/2023,21.97,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2023,01/06/2023,20.11,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2023,01/05/2023,24.7,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2023,01/04/2023,25.5,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2023,01/03/2023,28.47,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2023,01/02/2023,27.81,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2023,01/01/2023,31.74,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2022,01/12/2022,29.21,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2022,01/11/2022,27.75,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2022,01/10/2022,22.41,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2022,01/09/2022,21.51,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2022,01/08/2022,19.05,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2022,01/07/2022,19.74,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2022,01/06/2022,21.48,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2022,01/05/2022,20.69,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2022,01/04/2022,22.79,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2022,01/03/2022,21.43,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2022,01/02/2022,22.83,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2022,01/01/2022,24.31,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2021,01/12/2021,30.99,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2021,01/11/2021,31.29,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2021,01/10/2021,29.11,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2021,01/09/2021,22.82,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2021,01/08/2021,24.55,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2021,01/07/2021,24.56,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2021,01/06/2021,25.64,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2021,01/05/2021,23.87,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2021,01/04/2021,27.59,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2021,01/03/2021,28.66,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2021,01/02/2021,33.99,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2021,01/01/2021,32.92,FALSE,
infectious_disease,antimicrobial_resistance,K-pneumoniae,UKHSA Region,East Midlands,k-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2020,01/12/2020,31.25,FALSE,
