theme,sub_theme,topic,geography_type,geography,metric,sex,age,stratum,year,date,in_reporting_delay_period,metric_value,metric_value,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2023,01/08/2023,FALSE,353.67,42.04,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2023,01/07/2023,FALSE,339.33,42.53,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2023,01/06/2023,FALSE,320.33,43.18,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2023,01/05/2023,FALSE,319.67,44.11,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2023,01/04/2023,FALSE,299.67,45.16,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2023,01/03/2023,FALSE,298.67,46.87,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2023,01/02/2023,FALSE,283.33,48.94,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2023,01/01/2023,FALSE,296,49.21,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2022,01/12/2022,FALSE,291.67,44.57,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2022,01/11/2022,FALSE,316,42.3,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2022,01/10/2022,FALSE,331,42.3,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2022,01/09/2022,FALSE,339,44.54,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2022,01/08/2022,FALSE,327,43.22,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2022,01/07/2022,FALSE,312.33,42.69,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2022,01/06/2022,FALSE,301.33,41.81,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2022,01/05/2022,FALSE,297.33,42.83,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2022,01/04/2022,FALSE,279.67,44.46,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2022,01/03/2022,FALSE,278.67,45.57,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2022,01/02/2022,FALSE,272.67,44.25,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2022,01/01/2022,FALSE,291.33,41.65,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2021,01/12/2021,FALSE,308,42.42,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2021,01/11/2021,FALSE,331.67,42.91,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2021,01/10/2021,FALSE,335,44.48,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2021,01/09/2021,FALSE,324.67,43.84,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2021,01/08/2021,FALSE,322,45.03,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2021,01/07/2021,FALSE,326,41.92,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2021,01/06/2021,FALSE,323.67,43.36,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2021,01/05/2021,FALSE,320.67,43.66,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2021,01/04/2021,FALSE,295.33,46.84,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2021,01/03/2021,FALSE,287.33,46.06,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2021,01/02/2021,FALSE,257.67,43.6,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2021,01/01/2021,FALSE,253.67,43.76,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2020,01/12/2020,FALSE,244.33,44.2,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2020,01/11/2020,FALSE,269.67,45.98,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2020,01/10/2020,FALSE,304,46.93,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2020,01/09/2020,FALSE,339,44.25,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2020,01/08/2020,FALSE,344.67,44,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2025,01/06/2025,FALSE,337.33,9.88,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2025,01/05/2025,FALSE,333,9.91,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2025,01/04/2025,FALSE,319.33,10.23,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2025,01/03/2025,FALSE,332.67,9.72,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2025,01/02/2025,FALSE,330.33,9.59,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2025,01/01/2025,FALSE,334.67,10.66,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2024,01/12/2024,FALSE,337.67,11.85,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2024,01/11/2024,FALSE,351.33,11.48,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2024,01/10/2024,FALSE,377,12.11,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2024,01/09/2024,FALSE,375.67,13.31,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2024,01/08/2024,FALSE,384.33,14.4,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2024,01/07/2024,FALSE,372.67,14.4,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2024,01/06/2024,FALSE,361,13.11,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2024,01/05/2024,FALSE,347.67,13.33,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2024,01/04/2024,FALSE,323.67,11.53,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2024,01/03/2024,FALSE,316.33,10.85,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2024,01/02/2024,FALSE,309.33,10.02,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2024,01/01/2024,FALSE,307.33,10.3,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2023,01/12/2023,FALSE,320.33,10.72,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2023,01/11/2023,FALSE,320.33,11.34,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2023,01/10/2023,FALSE,350.67,12.07,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2023,01/09/2023,FALSE,363.33,12.48,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2023,01/08/2023,FALSE,356,12.83,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2023,01/07/2023,FALSE,347,12.97,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2023,01/06/2023,FALSE,326,13.29,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2023,01/05/2023,FALSE,332,11.24,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2023,01/04/2023,FALSE,305,10.38,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2023,01/03/2023,FALSE,306,10.46,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2023,01/02/2023,FALSE,287,12.2,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2023,01/01/2023,FALSE,297.67,12.54,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2022,01/12/2022,FALSE,292,12.21,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2022,01/11/2022,FALSE,311.33,10.49,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2022,01/10/2022,FALSE,327.67,9.56,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2022,01/09/2022,FALSE,334.67,8.76,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2022,01/08/2022,FALSE,326.67,9.9,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2022,01/07/2022,FALSE,314,10.83,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2022,01/06/2022,FALSE,302.67,10.68,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2022,01/05/2022,FALSE,301.33,9.85,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2022,01/04/2022,FALSE,285.67,9.8,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2022,01/03/2022,FALSE,285,9.12,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2022,01/02/2022,FALSE,276.33,9.17,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2022,01/01/2022,FALSE,286.33,8.96,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2021,01/12/2021,FALSE,302.33,9.15,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2021,01/11/2021,FALSE,324.67,9.65,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2021,01/10/2021,FALSE,332.67,9.02,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2021,01/09/2021,FALSE,324,9.67,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2021,01/08/2021,FALSE,321.67,8.81,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2021,01/07/2021,FALSE,325,9.74,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2021,01/06/2021,FALSE,321,10.07,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2021,01/05/2021,FALSE,319,10.87,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2021,01/04/2021,FALSE,295.67,10.94,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2021,01/03/2021,FALSE,288.67,9.93,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2021,01/02/2021,FALSE,259.67,9.76,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2021,01/01/2021,FALSE,255,9.02,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2020,01/12/2020,FALSE,245.33,11.28,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2020,01/11/2020,FALSE,269.67,12.61,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2020,01/10/2020,FALSE,302,12.47,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2020,01/09/2020,FALSE,337.33,10.67,
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,East of England,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2020,01/08/2020,FALSE,344.67,10.64,
