,geography,stratum,date,organism,resistance_pct
376,East Midlands,Third Generation Cephalosporins,2022-01-06,K-pneumoniae,8.67
377,East Midlands,Third Generation Cephalosporins,2022-01-07,K-pneumoniae,10.6
378,East Midlands,Third Generation Cephalosporins,2022-01-08,K-pneumoniae,11.66
379,East Midlands,Third Generation Cephalosporins,2022-01-09,K-pneumoniae,12.64
380,East Midlands,Third Generation Cephalosporins,2022-01-10,K-pneumoniae,13.07
381,East Midlands,Third Generation Cephalosporins,2022-01-11,K-pneumoniae,16.2
382,East Midlands,Third Generation Cephalosporins,2022-01-12,K-pneumoniae,17.58
383,East Midlands,Third Generation Cephalosporins,2023-01-01,K-pneumoniae,19.08
384,East Midlands,Third Generation Cephalosporins,2023-01-02,K-pneumoniae,17.5
385,East Midlands,Third Generation Cephalosporins,2023-01-03,K-pneumoniae,17.93
386,East Midlands,Third Generation Cephalosporins,2023-01-04,K-pneumoniae,15.09
387,East Midlands,Third Generation Cephalosporins,2023-01-05,K-pneumoniae,16.76
388,East Midlands,Third Generation Cephalosporins,2023-01-06,K-pneumoniae,14.53
389,East Midlands,Third Generation Cephalosporins,2023-01-07,K-pneumoniae,14.2
390,East Midlands,Third Generation Cephalosporins,2023-01-08,K-pneumoniae,10.12
391,East Midlands,Third Generation Cephalosporins,2023-01-09,K-pneumoniae,11.76
392,East Midlands,Third Generation Cephalosporins,2023-01-10,K-pneumoniae,16.67
393,East Midlands,Third Generation Cephalosporins,2023-01-11,K-pneumoniae,19.14
394,East Midlands,Third Generation Cephalosporins,2023-01-12,K-pneumoniae,20.0
395,East Midlands,Third Generation Cephalosporins,2024-01-01,K-pneumoniae,15.85
396,East Midlands,Third Generation Cephalosporins,2024-01-02,K-pneumoniae,15.25
397,East Midlands,Third Generation Cephalosporins,2024-01-03,K-pneumoniae,14.69
398,East Midlands,Third Generation Cephalosporins,2024-01-04,K-pneumoniae,16.67
399,East Midlands,Third Generation Cephalosporins,2024-01-05,K-pneumoniae,17.44
400,East Midlands,Third Generation Cephalosporins,2024-01-06,K-pneumoniae,17.21
401,East Midlands,Third Generation Cephalosporins,2024-01-07,K-pneumoniae,12.96
402,East Midlands,Third Generation Cephalosporins,2024-01-08,K-pneumoniae,13.72
403,East Midlands,Third Generation Cephalosporins,2024-01-09,K-pneumoniae,12.44
404,East Midlands,Third Generation Cephalosporins,2024-01-10,K-pneumoniae,17.65
405,East Midlands,Third Generation Cephalosporins,2024-01-11,K-pneumoniae,16.97
406,East Midlands,Third Generation Cephalosporins,2024-01-12,K-pneumoniae,17.29
407,East Midlands,Third Generation Cephalosporins,2025-01-01,K-pneumoniae,17.33
408,East Midlands,Third Generation Cephalosporins,2025-01-02,K-pneumoniae,15.02
409,East Midlands,Third Generation Cephalosporins,2025-01-03,K-pneumoniae,14.66
410,East Midlands,Third Generation Cephalosporins,2025-01-04,K-pneumoniae,13.27
411,East Midlands,Third Generation Cephalosporins,2025-01-05,K-pneumoniae,14.54
412,East Midlands,Third Generation Cephalosporins,2025-01-06,K-pneumoniae,15.57
413,East of England,Amikacin,2020-01-08,K-pneumoniae,0.64
414,East of England,Amikacin,2020-01-09,K-pneumoniae,1.23
415,East of England,Amikacin,2020-01-10,K-pneumoniae,0.61
416,East of England,Amikacin,2020-01-11,K-pneumoniae,1.37
417,East of England,Amikacin,2020-01-12,K-pneumoniae,1.42
418,East of England,Amikacin,2021-01-01,K-pneumoniae,1.29
419,East of England,Amikacin,2021-01-02,K-pneumoniae,1.19
420,East of England,Amikacin,2021-01-03,K-pneumoniae,0.58
421,East of England,Amikacin,2021-01-04,K-pneumoniae,0.66
422,East of England,Amikacin,2021-01-05,K-pneumoniae,0.0
423,East of England,Amikacin,2021-01-06,K-pneumoniae,0.0
424,East of England,Amikacin,2021-01-07,K-pneumoniae,1.23
425,East of England,Amikacin,2021-01-08,K-pneumoniae,2.4
426,East of England,Amikacin,2021-01-09,K-pneumoniae,4.29
427,East of England,Amikacin,2021-01-10,K-pneumoniae,3.75
428,East of England,Amikacin,2021-01-11,K-pneumoniae,2.86
429,East of England,Amikacin,2021-01-12,K-pneumoniae,1.88
430,East of England,Amikacin,2022-01-01,K-pneumoniae,1.84
431,East of England,Amikacin,2022-01-02,K-pneumoniae,2.58
432,East of England,Amikacin,2022-01-03,K-pneumoniae,1.85
433,East of England,Amikacin,2022-01-04,K-pneumoniae,1.95
434,East of England,Amikacin,2022-01-05,K-pneumoniae,0.67
435,East of England,Amikacin,2022-01-06,K-pneumoniae,0.65
436,East of England,Amikacin,2022-01-07,K-pneumoniae,0.0
437,East of England,Amikacin,2022-01-08,K-pneumoniae,0.61
438,East of England,Amikacin,2022-01-09,K-pneumoniae,0.57
439,East of England,Amikacin,2022-01-10,K-pneumoniae,1.75
440,East of England,Amikacin,2022-01-11,K-pneumoniae,1.71
441,East of England,Amikacin,2022-01-12,K-pneumoniae,2.96
442,East of England,Amikacin,2023-01-01,K-pneumoniae,2.23
443,East of England,Amikacin,2023-01-02,K-pneumoniae,2.41
444,East of England,Amikacin,2023-01-03,K-pneumoniae,1.88
445,East of England,Amikacin,2023-01-04,K-pneumoniae,1.23
446,East of England,Amikacin,2023-01-05,K-pneumoniae,1.7
447,East of England,Amikacin,2023-01-06,K-pneumoniae,3.06
448,East of England,Amikacin,2023-01-07,K-pneumoniae,3.83
449,East of England,Amikacin,2023-01-08,K-pneumoniae,3.59
450,East of England,Amikacin,2023-01-09,K-pneumoniae,2.27
451,East of England,Amikacin,2023-01-10,K-pneumoniae,1.73
452,East of England,Amikacin,2023-01-11,K-pneumoniae,1.3
453,East of England,Amikacin,2023-01-12,K-pneumoniae,0.89
454,East of England,Amikacin,2024-01-01,K-pneumoniae,0.5
455,East of England,Amikacin,2024-01-02,K-pneumoniae,2.13
456,East of England,Amikacin,2024-01-03,K-pneumoniae,2.6
457,East of England,Amikacin,2024-01-04,K-pneumoniae,3.3
458,East of England,Amikacin,2024-01-05,K-pneumoniae,1.61
459,East of England,Amikacin,2024-01-06,K-pneumoniae,1.66
460,East of England,Amikacin,2024-01-07,K-pneumoniae,2.88
461,East of England,Amikacin,2024-01-08,K-pneumoniae,2.09
462,East of England,Amikacin,2024-01-09,K-pneumoniae,2.76
463,East of England,Amikacin,2024-01-10,K-pneumoniae,1.61
464,East of England,Amikacin,2024-01-11,K-pneumoniae,4.0
465,East of England,Amikacin,2024-01-12,K-pneumoniae,3.98
466,East of England,Amikacin,2025-01-01,K-pneumoniae,4.44
467,East of England,Amikacin,2025-01-02,K-pneumoniae,3.35
468,East of England,Amikacin,2025-01-03,K-pneumoniae,2.99
469,East of England,Amikacin,2025-01-04,K-pneumoniae,3.24
470,East of England,Amikacin,2025-01-05,K-pneumoniae,3.17
471,East of England,Amikacin,2025-01-06,K-pneumoniae,3.45
472,East of England,Carbapenems,2020-01-08,K-pneumoniae,0.0
473,East of England,Carbapenems,2020-01-09,K-pneumoniae,0.93
474,East of England,Carbapenems,2020-01-10,K-pneumoniae,1.47
475,East of England,Carbapenems,2020-01-11,K-pneumoniae,2.13
476,East of England,Carbapenems,2020-01-12,K-pneumoniae,2.15
477,East of England,Carbapenems,2021-01-01,K-pneumoniae,1.43
478,East of England,Carbapenems,2021-01-02,K-pneumoniae,0.87
479,East of England,Carbapenems,2021-01-03,K-pneumoniae,0.44
480,East of England,Carbapenems,2021-01-04,K-pneumoniae,0.5
481,East of England,Carbapenems,2021-01-05,K-pneumoniae,0.54
482,East of England,Carbapenems,2021-01-06,K-pneumoniae,0.0
483,East of England,Carbapenems,2021-01-07,K-pneumoniae,0.0
484,East of England,Carbapenems,2021-01-08,K-pneumoniae,0.0
485,East of England,Carbapenems,2021-01-09,K-pneumoniae,0.0
486,East of England,Carbapenems,2021-01-10,K-pneumoniae,0.0
487,East of England,Carbapenems,2021-01-11,K-pneumoniae,0.0
488,East of England,Carbapenems,2021-01-12,K-pneumoniae,0.0
489,East of England,Carbapenems,2022-01-01,K-pneumoniae,0.0
490,East of England,Carbapenems,2022-01-02,K-pneumoniae,0.0
491,East of England,Carbapenems,2022-01-03,K-pneumoniae,0.0
492,East of England,Carbapenems,2022-01-04,K-pneumoniae,0.0
493,East of England,Carbapenems,2022-01-05,K-pneumoniae,0.0
494,East of England,Carbapenems,2022-01-06,K-pneumoniae,0.0
495,East of England,Carbapenems,2022-01-07,K-pneumoniae,0.0
496,East of England,Carbapenems,2022-01-08,K-pneumoniae,0.0
497,East of England,Carbapenems,2022-01-09,K-pneumoniae,0.0
498,East of England,Carbapenems,2022-01-10,K-pneumoniae,0.0
499,East of England,Carbapenems,2022-01-11,K-pneumoniae,0.91
500,East of England,Carbapenems,2022-01-12,K-pneumoniae,0.92
501,East of England,Carbapenems,2023-01-01,K-pneumoniae,1.23
502,East of England,Carbapenems,2023-01-02,K-pneumoniae,0.4
503,East of England,Carbapenems,2023-01-03,K-pneumoniae,0.82
504,East of England,Carbapenems,2023-01-04,K-pneumoniae,0.42
505,East of England,Carbapenems,2023-01-05,K-pneumoniae,0.43
506,East of England,Carbapenems,2023-01-06,K-pneumoniae,0.0
507,East of England,Carbapenems,2023-01-07,K-pneumoniae,0.0
508,East of England,Carbapenems,2023-01-08,K-pneumoniae,0.36
509,East of England,Carbapenems,2023-01-09,K-pneumoniae,1.48
510,East of England,Carbapenems,2023-01-10,K-pneumoniae,2.87
511,East of England,Carbapenems,2023-01-11,K-pneumoniae,2.9
512,East of England,Carbapenems,2023-01-12,K-pneumoniae,2.17
513,East of England,Carbapenems,2024-01-01,K-pneumoniae,0.78
514,East of England,Carbapenems,2024-01-02,K-pneumoniae,1.58
515,East of England,Carbapenems,2024-01-03,K-pneumoniae,1.61
516,East of England,Carbapenems,2024-01-04,K-pneumoniae,1.68
517,East of England,Carbapenems,2024-01-05,K-pneumoniae,0.82
518,East of England,Carbapenems,2024-01-06,K-pneumoniae,1.21
519,East of England,Carbapenems,2024-01-07,K-pneumoniae,1.81
520,East of England,Carbapenems,2024-01-08,K-pneumoniae,1.29
521,East of England,Carbapenems,2024-01-09,K-pneumoniae,1.19
522,East of England,Carbapenems,2024-01-10,K-pneumoniae,1.45
523,East of England,Carbapenems,2024-01-11,K-pneumoniae,2.15
524,East of England,Carbapenems,2024-01-12,K-pneumoniae,1.88
525,East of England,Carbapenems,2025-01-01,K-pneumoniae,1.99
526,East of England,Carbapenems,2025-01-02,K-pneumoniae,2.14
527,East of England,Carbapenems,2025-01-03,K-pneumoniae,2.19
528,East of England,Carbapenems,2025-01-04,K-pneumoniae,1.93
529,East of England,Carbapenems,2025-01-05,K-pneumoniae,1.09
530,East of England,Carbapenems,2025-01-06,K-pneumoniae,0.79
531,East of England,Ciprofloxacin,2020-01-08,K-pneumoniae,11.06
532,East of England,Ciprofloxacin,2020-01-09,K-pneumoniae,13.46
533,East of England,Ciprofloxacin,2020-01-10,K-pneumoniae,14.56
534,East of England,Ciprofloxacin,2020-01-11,K-pneumoniae,17.99
535,East of England,Ciprofloxacin,2020-01-12,K-pneumoniae,15.59
536,East of England,Ciprofloxacin,2021-01-01,K-pneumoniae,15.61
537,East of England,Ciprofloxacin,2021-01-02,K-pneumoniae,16.3
538,East of England,Ciprofloxacin,2021-01-03,K-pneumoniae,16.07
539,East of England,Ciprofloxacin,2021-01-04,K-pneumoniae,17.09
540,East of England,Ciprofloxacin,2021-01-05,K-pneumoniae,14.36
541,East of England,Ciprofloxacin,2021-01-06,K-pneumoniae,13.27
542,East of England,Ciprofloxacin,2021-01-07,K-pneumoniae,12.22
543,East of England,Ciprofloxacin,2021-01-08,K-pneumoniae,13.81
544,East of England,Ciprofloxacin,2021-01-09,K-pneumoniae,16.52
545,East of England,Ciprofloxacin,2021-01-10,K-pneumoniae,17.78
546,East of England,Ciprofloxacin,2021-01-11,K-pneumoniae,17.73
547,East of England,Ciprofloxacin,2021-01-12,K-pneumoniae,16.1
548,East of England,Ciprofloxacin,2022-01-01,K-pneumoniae,14.0
549,East of England,Ciprofloxacin,2022-01-02,K-pneumoniae,13.85
550,East of England,Ciprofloxacin,2022-01-03,K-pneumoniae,13.79
551,East of England,Ciprofloxacin,2022-01-04,K-pneumoniae,15.27
552,East of England,Ciprofloxacin,2022-01-05,K-pneumoniae,13.13
553,East of England,Ciprofloxacin,2022-01-06,K-pneumoniae,15.58
554,East of England,Ciprofloxacin,2022-01-07,K-pneumoniae,17.82
555,East of England,Ciprofloxacin,2022-01-08,K-pneumoniae,18.02
556,East of England,Ciprofloxacin,2022-01-09,K-pneumoniae,19.07
557,East of England,Ciprofloxacin,2022-01-10,K-pneumoniae,16.96
558,East of England,Ciprofloxacin,2022-01-11,K-pneumoniae,21.13
559,East of England,Ciprofloxacin,2022-01-12,K-pneumoniae,18.48
560,East of England,Ciprofloxacin,2023-01-01,K-pneumoniae,22.84
561,East of England,Ciprofloxacin,2023-01-02,K-pneumoniae,24.47
562,East of England,Ciprofloxacin,2023-01-03,K-pneumoniae,25.85
563,East of England,Ciprofloxacin,2023-01-04,K-pneumoniae,22.22
564,East of England,Ciprofloxacin,2023-01-05,K-pneumoniae,20.36
565,East of England,Ciprofloxacin,2023-01-06,K-pneumoniae,22.88
566,East of England,Ciprofloxacin,2023-01-07,K-pneumoniae,25.39
567,East of England,Ciprofloxacin,2023-01-08,K-pneumoniae,22.39
568,East of England,Ciprofloxacin,2023-01-09,K-pneumoniae,19.85
569,East of England,Ciprofloxacin,2023-01-10,K-pneumoniae,19.33
570,East of England,Ciprofloxacin,2023-01-11,K-pneumoniae,22.1
571,East of England,Ciprofloxacin,2023-01-12,K-pneumoniae,21.93
572,East of England,Ciprofloxacin,2024-01-01,K-pneumoniae,23.29
573,East of England,Ciprofloxacin,2024-01-02,K-pneumoniae,24.59
574,East of England,Ciprofloxacin,2024-01-03,K-pneumoniae,28.03
575,East of England,Ciprofloxacin,2024-01-04,K-pneumoniae,23.89
576,East of England,Ciprofloxacin,2024-01-05,K-pneumoniae,19.23
577,East of England,Ciprofloxacin,2024-01-06,K-pneumoniae,17.65
578,East of England,Ciprofloxacin,2024-01-07,K-pneumoniae,21.29
579,East of England,Ciprofloxacin,2024-01-08,K-pneumoniae,22.53
580,East of England,Ciprofloxacin,2024-01-09,K-pneumoniae,24.68
581,East of England,Ciprofloxacin,2024-01-10,K-pneumoniae,24.84
582,East of England,Ciprofloxacin,2024-01-11,K-pneumoniae,26.37
583,East of England,Ciprofloxacin,2024-01-12,K-pneumoniae,24.04
584,East of England,Ciprofloxacin,2025-01-01,K-pneumoniae,22.99
585,East of England,Ciprofloxacin,2025-01-02,K-pneumoniae,21.71
586,East of England,Ciprofloxacin,2025-01-03,K-pneumoniae,19.47
587,East of England,Ciprofloxacin,2025-01-04,K-pneumoniae,20.16
588,East of England,Ciprofloxacin,2025-01-05,K-pneumoniae,20.15
589,East of England,Ciprofloxacin,2025-01-06,K-pneumoniae,23.63
590,East of England,Co-amoxiclav,2020-01-08,K-pneumoniae,27.04
591,East of England,Co-amoxiclav,2020-01-09,K-pneumoniae,30.05
592,East of England,Co-amoxiclav,2020-01-10,K-pneumoniae,34.01
593,East of England,Co-amoxiclav,2020-01-11,K-pneumoniae,36.56
594,East of England,Co-amoxiclav,2020-01-12,K-pneumoniae,35.14
595,East of England,Co-amoxiclav,2021-01-01,K-pneumoniae,33.33
596,East of England,Co-amoxiclav,2021-01-02,K-pneumoniae,32.89
597,East of England,Co-amoxiclav,2021-01-03,K-pneumoniae,34.08
598,East of England,Co-amoxiclav,2021-01-04,K-pneumoniae,33.67
599,East of England,Co-amoxiclav,2021-01-05,K-pneumoniae,29.83
600,East of England,Co-amoxiclav,2021-01-06,K-pneumoniae,29.95
601,East of England,Co-amoxiclav,2021-01-07,K-pneumoniae,29.91
602,East of England,Co-amoxiclav,2021-01-08,K-pneumoniae,32.49
603,East of England,Co-amoxiclav,2021-01-09,K-pneumoniae,31.88
604,East of England,Co-amoxiclav,2021-01-10,K-pneumoniae,30.59
605,East of England,Co-amoxiclav,2021-01-11,K-pneumoniae,31.36
606,East of England,Co-amoxiclav,2021-01-12,K-pneumoniae,31.55
607,East of England,Co-amoxiclav,2022-01-01,K-pneumoniae,34.67
608,East of England,Co-amoxiclav,2022-01-02,K-pneumoniae,35.6
609,East of England,Co-amoxiclav,2022-01-03,K-pneumoniae,35.68
610,East of England,Co-amoxiclav,2022-01-04,K-pneumoniae,36.14
611,East of England,Co-amoxiclav,2022-01-05,K-pneumoniae,30.46
612,East of England,Co-amoxiclav,2022-01-06,K-pneumoniae,28.79
613,East of England,Co-amoxiclav,2022-01-07,K-pneumoniae,30.5
614,East of England,Co-amoxiclav,2022-01-08,K-pneumoniae,34.86
615,East of England,Co-amoxiclav,2022-01-09,K-pneumoniae,36.36
616,East of England,Co-amoxiclav,2022-01-10,K-pneumoniae,34.55
617,East of England,Co-amoxiclav,2022-01-11,K-pneumoniae,36.36
618,East of England,Co-amoxiclav,2022-01-12,K-pneumoniae,37.56
619,East of England,Co-amoxiclav,2023-01-01,K-pneumoniae,40.09
620,East of England,Co-amoxiclav,2023-01-02,K-pneumoniae,42.06
621,East of England,Co-amoxiclav,2023-01-03,K-pneumoniae,37.34
622,East of England,Co-amoxiclav,2023-01-04,K-pneumoniae,37.05
623,East of England,Co-amoxiclav,2023-01-05,K-pneumoniae,33.19
624,East of England,Co-amoxiclav,2023-01-06,K-pneumoniae,37.96
625,East of England,Co-amoxiclav,2023-01-07,K-pneumoniae,37.93
626,East of England,Co-amoxiclav,2023-01-08,K-pneumoniae,38.29
627,East of England,Co-amoxiclav,2023-01-09,K-pneumoniae,38.02
628,East of England,Co-amoxiclav,2023-01-10,K-pneumoniae,39.55
629,East of England,Co-amoxiclav,2023-01-11,K-pneumoniae,42.32
630,East of England,Co-amoxiclav,2023-01-12,K-pneumoniae,44.53
631,East of England,Co-amoxiclav,2024-01-01,K-pneumoniae,41.94
632,East of England,Co-amoxiclav,2024-01-02,K-pneumoniae,40.91
633,East of England,Co-amoxiclav,2024-01-03,K-pneumoniae,39.91
634,East of England,Co-amoxiclav,2024-01-04,K-pneumoniae,36.65
635,East of England,Co-amoxiclav,2024-01-05,K-pneumoniae,33.04
636,East of England,Co-amoxiclav,2024-01-06,K-pneumoniae,36.05
637,East of England,Co-amoxiclav,2024-01-07,K-pneumoniae,40.77
638,East of England,Co-amoxiclav,2024-01-08,K-pneumoniae,41.61
639,East of England,Co-amoxiclav,2024-01-09,K-pneumoniae,39.53
640,East of England,Co-amoxiclav,2024-01-10,K-pneumoniae,38.78
641,East of England,Co-amoxiclav,2024-01-11,K-pneumoniae,41.02
642,East of England,Co-amoxiclav,2024-01-12,K-pneumoniae,39.93
643,East of England,Co-amoxiclav,2025-01-01,K-pneumoniae,39.71
644,East of England,Co-amoxiclav,2025-01-02,K-pneumoniae,36.54
645,East of England,Co-amoxiclav,2025-01-03,K-pneumoniae,33.86
646,East of England,Co-amoxiclav,2025-01-04,K-pneumoniae,33.61
647,East of England,Co-amoxiclav,2025-01-05,K-pneumoniae,32.7
648,East of England,Co-amoxiclav,2025-01-06,K-pneumoniae,34.43
649,East of England,Gentamicin,2020-01-08,K-pneumoniae,4.9
650,East of England,Gentamicin,2020-01-09,K-pneumoniae,7.62
651,East of England,Gentamicin,2020-01-10,K-pneumoniae,9.8
652,East of England,Gentamicin,2020-01-11,K-pneumoniae,11.11
653,East of England,Gentamicin,2020-01-12,K-pneumoniae,10.11
654,East of England,Gentamicin,2021-01-01,K-pneumoniae,9.22
655,East of England,Gentamicin,2021-01-02,K-pneumoniae,11.45
656,East of England,Gentamicin,2021-01-03,K-pneumoniae,10.67
657,East of England,Gentamicin,2021-01-04,K-pneumoniae,10.4
658,East of England,Gentamicin,2021-01-05,K-pneumoniae,8.11
659,East of England,Gentamicin,2021-01-06,K-pneumoniae,7.58
660,East of England,Gentamicin,2021-01-07,K-pneumoniae,9.05
661,East of England,Gentamicin,2021-01-08,K-pneumoniae,10.08
662,East of England,Gentamicin,2021-01-09,K-pneumoniae,10.43
663,East of England,Gentamicin,2021-01-10,K-pneumoniae,8.85
664,East of England,Gentamicin,2021-01-11,K-pneumoniae,8.04
665,East of England,Gentamicin,2021-01-12,K-pneumoniae,8.21
666,East of England,Gentamicin,2022-01-01,K-pneumoniae,9.45
667,East of England,Gentamicin,2022-01-02,K-pneumoniae,10.31
668,East of England,Gentamicin,2022-01-03,K-pneumoniae,11.22
669,East of England,Gentamicin,2022-01-04,K-pneumoniae,12.2
670,East of England,Gentamicin,2022-01-05,K-pneumoniae,9.09
671,East of England,Gentamicin,2022-01-06,K-pneumoniae,12.24
672,East of England,Gentamicin,2022-01-07,K-pneumoniae,13.07
673,East of England,Gentamicin,2022-01-08,K-pneumoniae,14.15
674,East of England,Gentamicin,2022-01-09,K-pneumoniae,10.53
675,East of England,Gentamicin,2022-01-10,K-pneumoniae,9.39
676,East of England,Gentamicin,2022-01-11,K-pneumoniae,12.92
677,East of England,Gentamicin,2022-01-12,K-pneumoniae,14.22
678,East of England,Gentamicin,2023-01-01,K-pneumoniae,17.39
679,East of England,Gentamicin,2023-01-02,K-pneumoniae,17.87
680,East of England,Gentamicin,2023-01-03,K-pneumoniae,18.99
681,East of England,Gentamicin,2023-01-04,K-pneumoniae,17.41
682,East of England,Gentamicin,2023-01-05,K-pneumoniae,14.67
683,East of England,Gentamicin,2023-01-06,K-pneumoniae,13.17
684,East of England,Gentamicin,2023-01-07,K-pneumoniae,11.49
685,East of England,Gentamicin,2023-01-08,K-pneumoniae,9.23
686,East of England,Gentamicin,2023-01-09,K-pneumoniae,9.43
687,East of England,Gentamicin,2023-01-10,K-pneumoniae,10.26
688,East of England,Gentamicin,2023-01-11,K-pneumoniae,11.81
689,East of England,Gentamicin,2023-01-12,K-pneumoniae,11.99
690,East of England,Gentamicin,2024-01-01,K-pneumoniae,13.41
691,East of England,Gentamicin,2024-01-02,K-pneumoniae,16.1
692,East of England,Gentamicin,2024-01-03,K-pneumoniae,16.52
693,East of England,Gentamicin,2024-01-04,K-pneumoniae,13.39
694,East of England,Gentamicin,2024-01-05,K-pneumoniae,11.3
695,East of England,Gentamicin,2024-01-06,K-pneumoniae,11.76
696,East of England,Gentamicin,2024-01-07,K-pneumoniae,16.79
697,East of England,Gentamicin,2024-01-08,K-pneumoniae,16.95
698,East of England,Gentamicin,2024-01-09,K-pneumoniae,18.91
699,East of England,Gentamicin,2024-01-10,K-pneumoniae,16.98
700,East of England,Gentamicin,2024-01-11,K-pneumoniae,18.81
701,East of England,Gentamicin,2024-01-12,K-pneumoniae,17.35
702,East of England,Gentamicin,2025-01-01,K-pneumoniae,15.88
703,East of England,Gentamicin,2025-01-02,K-pneumoniae,15.02
704,East of England,Gentamicin,2025-01-03,K-pneumoniae,11.46
705,East of England,Gentamicin,2025-01-04,K-pneumoniae,12.45
706,East of England,Gentamicin,2025-01-05,K-pneumoniae,11.67
707,East of England,Gentamicin,2025-01-06,K-pneumoniae,13.45
708,East of England,Piperacillin with tazobactam,2020-01-08,K-pneumoniae,22.0
709,East of England,Piperacillin with tazobactam,2020-01-09,K-pneumoniae,25.24
710,East of England,Piperacillin with tazobactam,2020-01-10,K-pneumoniae,28.14
711,East of England,Piperacillin with tazobactam,2020-01-11,K-pneumoniae,29.57
712,East of England,Piperacillin with tazobactam,2020-01-12,K-pneumoniae,24.18
